laboratorio,versao,family_name,family_design,family_clinical_category,offer_id,raw_label,canonical_label,offer_clinical_category,material,indice_refracao,is_atomic_offer,already_includes_treatment,allows_composition,base_price,source_page_reference,treatment_name,treatment_type,price_mode,special_price,final_price,sph_min,sph_max,cyl_min,cyl_max,add_min,add_max,section_name,subsection_name
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e923445c-9e74-43af-95bb-257a1caf63eb,Airwear,LENTES EYEZEN BOOST® 0.4 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 22,Optifog,Antirreflexo,final,1449.00,1449.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,9a77e5e0-6603-4ed5-91ec-9d1c985c0896,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,2219.00,2219.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,9a77e5e0-6603-4ed5-91ec-9d1c985c0896,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,2839.00,2839.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,9a77e5e0-6603-4ed5-91ec-9d1c985c0896,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 22,Crizal Rock,Antirreflexo,final,2569.00,2569.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,9a77e5e0-6603-4ed5-91ec-9d1c985c0896,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,2839.00,2839.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,9a77e5e0-6603-4ed5-91ec-9d1c985c0896,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 22,Optifog,Antirreflexo,final,2459.00,2459.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,1a7d628b-8db6-4005-9b63-c7a6a70254c2,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,2149.00,2149.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,1a7d628b-8db6-4005-9b63-c7a6a70254c2,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,2769.00,2769.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,1a7d628b-8db6-4005-9b63-c7a6a70254c2,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 22,Crizal Rock,Antirreflexo,final,2499.00,2499.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,1a7d628b-8db6-4005-9b63-c7a6a70254c2,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,2769.00,2769.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,1a7d628b-8db6-4005-9b63-c7a6a70254c2,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 22,Optifog,Antirreflexo,final,2389.00,2389.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,283a4e7c-6c93-43d6-8857-5687e67a1e3b,Orma,LENTES EYEZEN BOOST® 0.4 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,989.00,989.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,283a4e7c-6c93-43d6-8857-5687e67a1e3b,Orma,LENTES EYEZEN BOOST® 0.4 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,1609.00,1609.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,283a4e7c-6c93-43d6-8857-5687e67a1e3b,Orma,LENTES EYEZEN BOOST® 0.4 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 22,Crizal Rock,Antirreflexo,final,1339.00,1339.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,283a4e7c-6c93-43d6-8857-5687e67a1e3b,Orma,LENTES EYEZEN BOOST® 0.4 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,1609.00,1609.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,283a4e7c-6c93-43d6-8857-5687e67a1e3b,Orma,LENTES EYEZEN BOOST® 0.4 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 22,Optifog,Antirreflexo,final,1229.00,1229.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,b61b91b9-b417-4688-bebb-c8c8cac5b516,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,1999.00,1999.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,b61b91b9-b417-4688-bebb-c8c8cac5b516,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,2619.00,2619.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,b61b91b9-b417-4688-bebb-c8c8cac5b516,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 22,Crizal Rock,Antirreflexo,final,2349.00,2349.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,b61b91b9-b417-4688-bebb-c8c8cac5b516,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,2619.00,2619.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,b61b91b9-b417-4688-bebb-c8c8cac5b516,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 22,Optifog,Antirreflexo,final,2239.00,2239.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,58c4949e-d680-4de3-8145-e43e36652d89,Orma + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Gen S,visao_simples,Resina,1.50,false,false,true,1929.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,1929.00,1929.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,58c4949e-d680-4de3-8145-e43e36652d89,Orma + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Gen S,visao_simples,Resina,1.50,false,false,true,1929.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,2549.00,2549.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,58c4949e-d680-4de3-8145-e43e36652d89,Orma + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Gen S,visao_simples,Resina,1.50,false,false,true,1929.00,Pagina 22,Crizal Rock,Antirreflexo,final,2279.00,2279.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,58c4949e-d680-4de3-8145-e43e36652d89,Orma + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Gen S,visao_simples,Resina,1.50,false,false,true,1929.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,2549.00,2549.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,58c4949e-d680-4de3-8145-e43e36652d89,Orma + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Orma + Transitions Gen S,visao_simples,Resina,1.50,false,false,true,1929.00,Pagina 22,Optifog,Antirreflexo,final,2169.00,2169.00,-10.00,6.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8ff86702-5702-4c28-b19c-43365cfce5c5,Stylis 1.67,LENTES EYEZEN BOOST® 0.4 Stylis 1.67,visao_simples,Resina High Index,1.67,false,false,true,2409.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,2409.00,2409.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8ff86702-5702-4c28-b19c-43365cfce5c5,Stylis 1.67,LENTES EYEZEN BOOST® 0.4 Stylis 1.67,visao_simples,Resina High Index,1.67,false,false,true,2409.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,3029.00,3029.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8ff86702-5702-4c28-b19c-43365cfce5c5,Stylis 1.67,LENTES EYEZEN BOOST® 0.4 Stylis 1.67,visao_simples,Resina High Index,1.67,false,false,true,2409.00,Pagina 22,Crizal Rock,Antirreflexo,final,2759.00,2759.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8ff86702-5702-4c28-b19c-43365cfce5c5,Stylis 1.67,LENTES EYEZEN BOOST® 0.4 Stylis 1.67,visao_simples,Resina High Index,1.67,false,false,true,2409.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,3029.00,3029.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8ff86702-5702-4c28-b19c-43365cfce5c5,Stylis 1.67,LENTES EYEZEN BOOST® 0.4 Stylis 1.67,visao_simples,Resina High Index,1.67,false,false,true,2409.00,Pagina 22,Optifog,Antirreflexo,final,2649.00,2649.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,74523561-666b-425b-b0f1-22cd244067b4,Stylis 1.67 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.67 + Transitions Gen S,visao_simples,Resina High Index,1.67,false,false,true,3349.00,Pagina 22,Crizal Easy Pro,Antirreflexo,final,3349.00,3349.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,74523561-666b-425b-b0f1-22cd244067b4,Stylis 1.67 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.67 + Transitions Gen S,visao_simples,Resina High Index,1.67,false,false,true,3349.00,Pagina 22,Crizal Prevencia,Antirreflexo,final,3969.00,3969.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,74523561-666b-425b-b0f1-22cd244067b4,Stylis 1.67 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.67 + Transitions Gen S,visao_simples,Resina High Index,1.67,false,false,true,3349.00,Pagina 22,Crizal Rock,Antirreflexo,final,3699.00,3699.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,74523561-666b-425b-b0f1-22cd244067b4,Stylis 1.67 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.67 + Transitions Gen S,visao_simples,Resina High Index,1.67,false,false,true,3349.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,3969.00,3969.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,74523561-666b-425b-b0f1-22cd244067b4,Stylis 1.67 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.67 + Transitions Gen S,visao_simples,Resina High Index,1.67,false,false,true,3349.00,Pagina 22,Optifog,Antirreflexo,final,3589.00,3589.00,-14.00,9.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,faab5074-9ba7-4b24-9585-03b2a1670be3,Stylis 1.74,LENTES EYEZEN BOOST® 0.4 Stylis 1.74,visao_simples,Resina High Index,1.74,false,false,true,3809.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,3809.00,3809.00,-18.00,13.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,549052d6-9b69-4d2d-b8c3-1566a95fad30,Stylis 1.74 + Transitions Gen S,LENTES EYEZEN BOOST® 0.4 Stylis 1.74 + Transitions Gen S,visao_simples,Resina High Index,1.74,false,false,true,4749.00,Pagina 22,Crizal Sapphire HR,Antirreflexo,final,4749.00,4749.00,-18.00,13.00,0.00,-6.00,null,null,null,0.4
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,d6076019-6b9d-4677-8fa9-d7d61287653f,Airwear,LENTES EYEZEN BOOST® 0.6 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 23,Crizal Easy Pro,Antirreflexo,final,1209.00,1209.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,d6076019-6b9d-4677-8fa9-d7d61287653f,Airwear,LENTES EYEZEN BOOST® 0.6 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 23,Crizal Prevencia,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,d6076019-6b9d-4677-8fa9-d7d61287653f,Airwear,LENTES EYEZEN BOOST® 0.6 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 23,Crizal Rock,Antirreflexo,final,1559.00,1559.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,d6076019-6b9d-4677-8fa9-d7d61287653f,Airwear,LENTES EYEZEN BOOST® 0.6 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 23,Crizal Sapphire HR,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,d6076019-6b9d-4677-8fa9-d7d61287653f,Airwear,LENTES EYEZEN BOOST® 0.6 Airwear,visao_simples,Policarbonato,1.59,false,false,true,1209.00,Pagina 23,Optifog,Antirreflexo,final,1449.00,1449.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,ebed8728-fc0c-49c6-a59e-1cfcde39e0fd,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 23,Crizal Easy Pro,Antirreflexo,final,2219.00,2219.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,ebed8728-fc0c-49c6-a59e-1cfcde39e0fd,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 23,Crizal Prevencia,Antirreflexo,final,2839.00,2839.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,ebed8728-fc0c-49c6-a59e-1cfcde39e0fd,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 23,Crizal Rock,Antirreflexo,final,2569.00,2569.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,ebed8728-fc0c-49c6-a59e-1cfcde39e0fd,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 23,Crizal Sapphire HR,Antirreflexo,final,2839.00,2839.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,ebed8728-fc0c-49c6-a59e-1cfcde39e0fd,Airwear + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Extractive,visao_simples,Policarbonato,1.59,false,false,true,2219.00,Pagina 23,Optifog,Antirreflexo,final,2459.00,2459.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e881a58f-6bd9-4260-9213-0cfb90ffa4bd,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 23,Crizal Easy Pro,Antirreflexo,final,2149.00,2149.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e881a58f-6bd9-4260-9213-0cfb90ffa4bd,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 23,Crizal Prevencia,Antirreflexo,final,2769.00,2769.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e881a58f-6bd9-4260-9213-0cfb90ffa4bd,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 23,Crizal Rock,Antirreflexo,final,2499.00,2499.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e881a58f-6bd9-4260-9213-0cfb90ffa4bd,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 23,Crizal Sapphire HR,Antirreflexo,final,2769.00,2769.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,e881a58f-6bd9-4260-9213-0cfb90ffa4bd,Airwear + Transitions Gen S,LENTES EYEZEN BOOST® 0.6 Airwear + Transitions Gen S,visao_simples,Policarbonato,1.59,false,false,true,2149.00,Pagina 23,Optifog,Antirreflexo,final,2389.00,2389.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8cb54d3e-5630-4e9f-b512-9b571834a226,Orma,LENTES EYEZEN BOOST® 0.6 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 23,Crizal Easy Pro,Antirreflexo,final,989.00,989.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8cb54d3e-5630-4e9f-b512-9b571834a226,Orma,LENTES EYEZEN BOOST® 0.6 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 23,Crizal Prevencia,Antirreflexo,final,1609.00,1609.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8cb54d3e-5630-4e9f-b512-9b571834a226,Orma,LENTES EYEZEN BOOST® 0.6 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 23,Crizal Rock,Antirreflexo,final,1339.00,1339.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8cb54d3e-5630-4e9f-b512-9b571834a226,Orma,LENTES EYEZEN BOOST® 0.6 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 23,Crizal Sapphire HR,Antirreflexo,final,1609.00,1609.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,8cb54d3e-5630-4e9f-b512-9b571834a226,Orma,LENTES EYEZEN BOOST® 0.6 Orma,visao_simples,Resina,1.50,false,false,true,989.00,Pagina 23,Optifog,Antirreflexo,final,1229.00,1229.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,0e991a60-34e0-4989-8cbd-fb998f6cbde8,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 23,Crizal Easy Pro,Antirreflexo,final,1999.00,1999.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,0e991a60-34e0-4989-8cbd-fb998f6cbde8,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 23,Crizal Prevencia,Antirreflexo,final,2619.00,2619.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,0e991a60-34e0-4989-8cbd-fb998f6cbde8,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 23,Crizal Rock,Antirreflexo,final,2349.00,2349.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,0e991a60-34e0-4989-8cbd-fb998f6cbde8,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 23,Crizal Sapphire HR,Antirreflexo,final,2619.00,2619.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES EYEZEN BOOST®,Visao Simples,visao_simples,0e991a60-34e0-4989-8cbd-fb998f6cbde8,Orma + Transitions Extractive,LENTES EYEZEN BOOST® 0.6 Orma + Transitions Extractive,visao_simples,Resina,1.50,false,false,true,1999.00,Pagina 23,Optifog,Antirreflexo,final,2239.00,2239.00,-10.00,6.00,0.00,-6.00,null,null,null,0.6
